Original File,Destination File,Bank Type,Status,Verified
statement_4116465916_2022-07-29.pdf,PNC/2022/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-07-29.pdf,PNC,Would Process,
statement_4116465916_2022-07-29.pdf,PNC/2022/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-07-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2022-08-31.pdf,PNC/2022/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-08-31.pdf,PNC,Would Process,
statement_4116465916_2022-08-31.pdf,PNC/2022/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-08-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2022-09-30.pdf,PNC/2022/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-09-30.pdf,PNC,Would Process,
statement_4116465916_2022-09-30.pdf,PNC/2022/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-09-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2022-10-31.pdf,PNC/2022/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-10-31.pdf,PNC,Would Process,
statement_4116465916_2022-10-31.pdf,PNC/2022/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-10-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2022-11-30.pdf,PNC/2022/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-11-30.pdf,PNC,Would Process,
statement_4116465916_2022-11-30.pdf,PNC/2022/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-11-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2022-12-30.pdf,PNC/2022/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-12-30.pdf,PNC,Would Process,
statement_4116465916_2022-12-30.pdf,PNC/2022/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2022-12-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-01-31.pdf,PNC/2023/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-01-31.pdf,PNC,Would Process,
statement_4116465916_2023-01-31.pdf,PNC/2023/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-01-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-02-28.pdf,PNC/2023/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-02-28.pdf,PNC,Would Process,
statement_4116465916_2023-02-28.pdf,PNC/2023/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-02-28.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-03-31.pdf,PNC/2023/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-03-31.pdf,PNC,Would Process,
statement_4116465916_2023-03-31.pdf,PNC/2023/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-03-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-04-28.pdf,PNC/2023/April/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-04-28.pdf,PNC,Would Process,
statement_4116465916_2023-04-28.pdf,PNC/2023/April/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-04-28.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-05-31.pdf,PNC/2023/May/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-05-31.pdf,PNC,Would Process,
statement_4116465916_2023-05-31.pdf,PNC/2023/May/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-05-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-06-30.pdf,PNC/2023/June/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-06-30.pdf,PNC,Would Process,
statement_4116465916_2023-06-30.pdf,PNC/2023/June/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-06-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-07-31.pdf,PNC/2023/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-07-31.pdf,PNC,Would Process,
statement_4116465916_2023-07-31.pdf,PNC/2023/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-07-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-08-31.pdf,PNC/2023/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-08-31.pdf,PNC,Would Process,
statement_4116465916_2023-08-31.pdf,PNC/2023/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-08-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-09-29.pdf,PNC/2023/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-09-29.pdf,PNC,Would Process,
statement_4116465916_2023-09-29.pdf,PNC/2023/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-09-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-10-31.pdf,PNC/2023/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-10-31.pdf,PNC,Would Process,
statement_4116465916_2023-10-31.pdf,PNC/2023/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-10-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-11-30.pdf,PNC/2023/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-11-30.pdf,PNC,Would Process,
statement_4116465916_2023-11-30.pdf,PNC/2023/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-11-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2023-12-29.pdf,PNC/2023/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-12-29.pdf,PNC,Would Process,
statement_4116465916_2023-12-29.pdf,PNC/2023/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2023-12-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-01-31.pdf,PNC/2024/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-01-31.pdf,PNC,Would Process,
statement_4116465916_2024-01-31.pdf,PNC/2024/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-01-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-02-29.pdf,PNC/2024/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-02-29.pdf,PNC,Would Process,
statement_4116465916_2024-02-29.pdf,PNC/2024/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-02-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-03-29.pdf,PNC/2024/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-03-29.pdf,PNC,Would Process,
statement_4116465916_2024-03-29.pdf,PNC/2024/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-03-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-04-30.pdf,PNC/2024/April/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-04-30.pdf,PNC,Would Process,
statement_4116465916_2024-04-30.pdf,PNC/2024/April/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-04-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-05-31.pdf,PNC/2024/May/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-05-31.pdf,PNC,Would Process,
statement_4116465916_2024-05-31.pdf,PNC/2024/May/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-05-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-06-28.pdf,PNC/2024/June/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-06-28.pdf,PNC,Would Process,
statement_4116465916_2024-06-28.pdf,PNC/2024/June/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-06-28.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-07-31.pdf,PNC/2024/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-07-31.pdf,PNC,Would Process,
statement_4116465916_2024-07-31.pdf,PNC/2024/July/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-07-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-08-30.pdf,PNC/2024/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-08-30.pdf,PNC,Would Process,
statement_4116465916_2024-08-30.pdf,PNC/2024/August/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-08-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-09-30.pdf,PNC/2024/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-09-30.pdf,PNC,Would Process,
statement_4116465916_2024-09-30.pdf,PNC/2024/September/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-09-30.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-10-31.pdf,PNC/2024/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-10-31.pdf,PNC,Would Process,
statement_4116465916_2024-10-31.pdf,PNC/2024/October/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-10-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-11-29.pdf,PNC/2024/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-11-29.pdf,PNC,Would Process,
statement_4116465916_2024-11-29.pdf,PNC/2024/November/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-11-29.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2024-12-31.pdf,PNC/2024/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-12-31.pdf,PNC,Would Process,
statement_4116465916_2024-12-31.pdf,PNC/2024/December/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2024-12-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2025-01-31.pdf,PNC/2025/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-01-31.pdf,PNC,Would Process,
statement_4116465916_2025-01-31.pdf,PNC/2025/January/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-01-31.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2025-02-28.pdf,PNC/2025/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-02-28.pdf,PNC,Would Process,
statement_4116465916_2025-02-28.pdf,PNC/2025/February/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-02-28.pdf,PNC,Processed (Original Deleted),
statement_4116465916_2025-03-31.pdf,PNC/2025/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-03-31.pdf,PNC,Would Process,
statement_4116465916_2025-03-31.pdf,PNC/2025/March/MICHIGAN INCOME PRINCIPAL PR statement_4116465916_2025-03-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-04-30.pdf,PNC/2018/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-04-30.pdf,PNC,Would Process,
statement_4116465932_2018-04-30.pdf,PNC/2018/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-04-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-05-31.pdf,PNC/2018/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-05-31.pdf,PNC,Would Process,
statement_4116465932_2018-05-31.pdf,PNC/2018/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-05-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-06-29.pdf,PNC/2018/June/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-06-29.pdf,PNC,Would Process,
statement_4116465932_2018-06-29.pdf,PNC/2018/June/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-06-29.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-07-31.pdf,PNC/2018/July/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-07-31.pdf,PNC,Would Process,
statement_4116465932_2018-07-31.pdf,PNC/2018/July/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-07-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-08-31.pdf,PNC/2018/August/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-08-31.pdf,PNC,Would Process,
statement_4116465932_2018-08-31.pdf,PNC/2018/August/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-08-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-09-28.pdf,PNC/2018/September/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-09-28.pdf,PNC,Would Process,
statement_4116465932_2018-09-28.pdf,PNC/2018/September/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-09-28.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-10-31.pdf,PNC/2018/October/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-10-31.pdf,PNC,Would Process,
statement_4116465932_2018-10-31.pdf,PNC/2018/October/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-10-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-11-30.pdf,PNC/2018/November/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-11-30.pdf,PNC,Would Process,
statement_4116465932_2018-11-30.pdf,PNC/2018/November/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-11-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2018-12-31.pdf,PNC/2018/December/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-12-31.pdf,PNC,Would Process,
statement_4116465932_2018-12-31.pdf,PNC/2018/December/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2018-12-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-01-31.pdf,PNC/2019/January/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-01-31.pdf,PNC,Would Process,
statement_4116465932_2019-01-31.pdf,PNC/2019/January/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-01-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-02-28.pdf,PNC/2019/February/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-02-28.pdf,PNC,Would Process,
statement_4116465932_2019-02-28.pdf,PNC/2019/February/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-02-28.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-03-29.pdf,PNC/2019/March/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-03-29.pdf,PNC,Would Process,
statement_4116465932_2019-03-29.pdf,PNC/2019/March/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-03-29.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-04-30.pdf,PNC/2019/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-04-30.pdf,PNC,Would Process,
statement_4116465932_2019-04-30.pdf,PNC/2019/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-04-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-05-31.pdf,PNC/2019/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-05-31.pdf,PNC,Would Process,
statement_4116465932_2019-05-31.pdf,PNC/2019/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-05-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-06-28.pdf,PNC/2019/June/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-06-28.pdf,PNC,Would Process,
statement_4116465932_2019-06-28.pdf,PNC/2019/June/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-06-28.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-07-31.pdf,PNC/2019/July/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-07-31.pdf,PNC,Would Process,
statement_4116465932_2019-07-31.pdf,PNC/2019/July/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-07-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-08-30.pdf,PNC/2019/August/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-08-30.pdf,PNC,Would Process,
statement_4116465932_2019-08-30.pdf,PNC/2019/August/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-08-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-09-30.pdf,PNC/2019/September/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-09-30.pdf,PNC,Would Process,
statement_4116465932_2019-09-30.pdf,PNC/2019/September/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-09-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-10-31.pdf,PNC/2019/October/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-10-31.pdf,PNC,Would Process,
statement_4116465932_2019-10-31.pdf,PNC/2019/October/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-10-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-11-29.pdf,PNC/2019/November/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-11-29.pdf,PNC,Would Process,
statement_4116465932_2019-11-29.pdf,PNC/2019/November/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-11-29.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2019-12-31.pdf,PNC/2019/December/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-12-31.pdf,PNC,Would Process,
statement_4116465932_2019-12-31.pdf,PNC/2019/December/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2019-12-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-01-31.pdf,PNC/2020/January/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-01-31.pdf,PNC,Would Process,
statement_4116465932_2020-01-31.pdf,PNC/2020/January/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-01-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-02-28.pdf,PNC/2020/February/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-02-28.pdf,PNC,Would Process,
statement_4116465932_2020-02-28.pdf,PNC/2020/February/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-02-28.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-03-31.pdf,PNC/2020/March/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-03-31.pdf,PNC,Would Process,
statement_4116465932_2020-03-31.pdf,PNC/2020/March/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-03-31.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-04-30.pdf,PNC/2020/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-04-30.pdf,PNC,Would Process,
statement_4116465932_2020-04-30.pdf,PNC/2020/April/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-04-30.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-05-29.pdf,PNC/2020/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-05-29.pdf,PNC,Would Process,
statement_4116465932_2020-05-29.pdf,PNC/2020/May/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-05-29.pdf,PNC,Processed (Original Deleted),
statement_4116465932_2020-06-30.pdf,PNC/2020/June/ARCTARIS MICHIGAN MANAGER LLC statement_4116465932_2020-06-30.pdf,PNC,Would Process,
